Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Middle East & North Africa,MEA,"Population, female",SP.POP.TOTL.FE.IN,175792412,179367997,183043355,186737681,190470235,194243295,198030509,201801704,205536024,209205773,212814637,216428633,220102343
Middle East & North Africa,MEA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.525.344.762,1.527.898.507,1.643.798.719,1.709.722.949,1.753.647.842,1.781.512.157,177.905.532,1.790.466.216,1.823.291.024,1.843.508.577,1.849.996.479,178.421.127,1.741.830.564
Middle East & North Africa,MEA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,3.324.427.928,3.562.622.787,3.591.072.205,3.858.996.174,3.876.795.694,4.047.904.187,4.045.678.461,4.074.871.514,399.537.491,3.956.489.774,4.221.332.749,4.549.789.672,4.434.735.432
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2.26E+17,2.82E+17,2.55E+17,2.97E+17,3.29E+17,3.56E+17,3.51E+17,3.52E+17,3.10E+17,3.11E+17,3.23E+17,3.37E+17,3.41E+17
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6.241.614.578,7.619.099.178,6.740.007.246,7.702.306.735,8.345.335.022,8.850.064.248,8.558.345.188,8.433.722.377,7.269.495.916,7.161.033.137,730.914.272,7.502.176.788,7.458.022.736
Middle East & North Africa,MEA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2.095.842.065,2.035.290.582,2.055.520.629,2.038.891.869,2.023.324.993,2.047.899.281,2.034.203.683,2.043.705.514,208.057.596,2.125.067.111,2.101.233.225,2.034.255.643,1.999.090.035
Middle East & North Africa,MEA,"Children out of school, primary, female",SE.PRM.UNER.FE,2110911,1931032,1750228,1472952,1432651,1282478,1491759,1591863,1558136,1578084,1551743,1521714,1534877
Middle East & North Africa,MEA,"Children out of school, primary",SE.PRM.UNER,3453378,3135836,2793679,2322520,2344683,1986473,2397917,2627967,2600672,2659470,2618011,2574243,2643842
Middle East & North Africa (excluding high income),MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.325.807.947,1.231.073.676,2.920.897.118,3.950.078.759,4.971.485.717,6.089.096.416,4.037.629.336,289.947.905,1.494.759.286,2.186.861.615,3.822.623.329,4.366.150.645,2.478.578.852
Middle East & North Africa (excluding high income),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.582.200.812,1.647.924.069,0.999822847,1.165.159.044,1.161.852.708,6.675.805.534,5.265.658.195,3.445.323.563,2.129.048.244,1.362.006.642,6.390.654.712,7.751.826.419,3.849.469.301
Middle East & North Africa (excluding high income),MNA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.943.189.363,2.144.661.895,2.015.859.087,185.960.422,1.847.772.629,1.762.801.997,1.618.466.787,1.615.418.968,1.526.541.097,1.577.922,1.527.091.861,1.917.935.064,1.796.482.036
Middle East & North Africa (excluding high income),MNA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,1.617.775.468,1.550.590.913,1.423.525.722,1.462.670.395,..,1.549.002.088,..,1.370.692.717,1.557.342.633,1.552.845.555,1.427.440.943,..,..
Middle East & North Africa (excluding high income),MNA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,9.764.273.422,8.945.328.498,8.802.611.322,8.115.161.769,755.813.124,7.362.085.629,7.310.340.943,731.279.612,7.876.658.607,7.858.740.345,7.310.614.311,5.719.708.659,5.288.188.046
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,315573363,321168746,326900966,332777842,338813060,344998428,351290405,357629838,363975556,370294017,376588457,382955167,389457075
Middle East & North Africa (excluding high income),MNA,"Population, female",SP.POP.TOTL.FE.IN,156312622,159216465,162168982,165149673,168155595,171192451,174257251,177348465,180465698,183598106,186740403,189932241,193192029
Middle East & North Africa (excluding high income),MNA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.634.973.778,1.666.266.377,1.786.567.453,187.668.431,1.934.443.263,1.955.948.487,1.967.732.019,1.984.294.254,2.033.821.473,2.060.835.189,2.074.865.216,1.995.966.697,1.956.633.025
Middle East & North Africa (excluding high income),MNA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,3.321.573.938,3.572.829.775,3.567.229.722,3.884.109.046,3.911.481.405,4.057.672.379,4.069.010.324,4.075.853.689,3.997.334.527,4.017.401.702,4.289.799.326,4.592.805.497,4.563.699.319
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1.14E+17,1.41E+17,1.37E+17,1.58E+17,1.57E+17,1.70E+17,1.57E+17,1.55E+17,1.39E+17,1.40E+16,1.38E+17,1.32E+17,1.34E+17
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,361.211.533,4.382.011.172,4.198.695.033,4.746.483.655,4.620.920.974,4.927.381.904,4.474.403.711,4.327.537.297,3.807.580.603,3.791.302.622,3.676.931.343,3.447.444.185,3.449.765.626
Middle East & North Africa (excluding high income),MNA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2.108.164.277,2.046.872.559,2.078.703.564,2.058.296.723,2.036.257.755,2.062.113.823,2.043.630.681,2.047.272.554,2.083.149.321,2.135.464.931,2.120.824.528,2.027.197.872,1.952.974.029
Middle East & North Africa (excluding high income),MNA,"Children out of school, primary, female",SE.PRM.UNER.FE,1869137,1736904,1599266,1413053,1375276,1267417,1437703,1533634,1539634,1531213,1481990,1437870,..
Middle East & North Africa (excluding high income),MNA,"Children out of school, primary",SE.PRM.UNER,2987081,2755874,2501337,2196952,2220835,1948241,2288624,2522554,2565459,2582241,2466535,2388924,2410965
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,474.390.639,1.266.285.283,3.292.900.212,3.966.779.089,5.020.099.832,6.335.285.446,4.821.019.563,2.908.202.985,1.557.907.113,2.738.412.087,4.321.352.183,4.462.311.085,3.005.389.494
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.076.906.437,1.595.012.598,0.146912227,1.010.686.463,1.166.297.635,7.458.336.524,4.792.944.952,2.353.813.988,2.149.400.181,1.422.581.823,9.319.916.113,1.067.841.768,3.375.429.429
Middle East & North Africa (IDA & IBRD countries),TMN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.952.729.229,2.154.482.336,2.019.032.366,186.259.341,1.849.364.106,176.377.715,1.616.820.592,1.613.092.027,1.521.763.509,1.571.487.934,1.524.386.069,1.914.036.303,1.788.575.314
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,162.145.956,1.555.182.489,1.426.436.211,1.466.739.457,..,1.553.857.184,..,1.372.628.431,15.628.185,1.559.001.609,1.433.509.143,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,9.818.333.152,8.991.582.638,8.844.994.412,8.160.547.369,7.594.537.144,7.409.657.992,7.365.944.009,7.359.165.712,7.923.040.412,7.911.302.422,7.363.377.289,5.758.755.141,5.316.225.374
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,312078867,317576769,323211867,328991681,334930074,341018430,347213697,353456440,359705464,365926929,372133652,378386080,384771769
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, female",SP.POP.TOTL.FE.IN,154592200,157447574,160351857,163284482,166242635,169231781,172249084,175292766,178362335,181446771,184545542,187680703,190882896
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.636.338.268,1.664.147.584,1.784.927.923,1.874.670.316,1.931.845.889,1.950.360.695,1.961.054.292,1.978.482.729,2.019.937.854,2.044.426.883,2.053.201.384,197.292.665,1.931.563.975
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,3.317.860.052,356.415.842,3.563.826.987,3.878.520.873,3.902.699.619,4.037.778.705,4.046.047.252,4.061.241.157,3.974.493.166,3.987.614.875,4.254.468.201,4.558.092.201,4.531.662.278
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1.13E+17,1.40E+17,1.36E+17,1.57E+17,1.55E+17,1.69E+17,1.56E+16,1.53E+17,1.37E+17,1.39E+17,1.37E+17,1.30E+17,1.33E+16
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,3.633.926.556,4.408.554.937,4.221.601.684,4.771.680.193,4.641.094.951,4.949.089.147,4.488.013.017,4.339.054.517,381.393.669,3.794.449.568,3.677.608.552,3.446.056.905,3.447.243.891
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2.110.363.714,2.048.720.175,2.081.054.016,2.061.300.233,2.038.047.696,2.063.719.321,2.045.530.379,2.048.567.904,2.084.082.936,2.137.520.837,2.122.605.895,2.027.708.685,1.952.192.634
Middle East & North Africa (IDA & IBRD countries),TMN,"Children out of school, primary, female",SE.PRM.UNER.FE,1835940,1708685,1574797,1390474,1356138,1255084,1428249,1525326,1531212,1523156,1475922,1431838,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Children out of school, primary",SE.PRM.UNER,2917836,2697411,2451350,2153920,2182853,1924617,2266630,2505086,2545967,2563543,2454341,2375910,2393406
Middle income,MIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,621.439.995,1.011.051.324,4.201.044.769,41.101.331,5.796.768.092,4.526.403.998,4.078.130.827,3.478.322.391,2.891.336.173,2.464.588.564,3.323.894.476,3.207.200.124,2.701.527.526
Middle income,MIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.842.267.693,9.501.537.542,3.161.596.481,6.137.528.824,7.465.943.034,4.854.782.043,3.366.824.642,3.335.291.308,2.610.709.973,2.626.322.364,3.822.624.108,3.312.105.714,2.699.931.049
Middle income,MIC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.023.659.069,1.065.013.469,1.106.864.392,108.769.462,1.092.926.904,1.132.494.738,1.149.916.136,1.168.171.252,1.205.645.901,1.240.884.266,1.260.452.152,131.489.745,1.321.625.717
Middle income,MIC,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,332.206.966,3.253.079.473,3.168.058.766,3.088.784.974,3.000.109.486,2.906.477.507,2.813.033.693,2.744.415.007,2.681.699.213,2.609.127.892,2.562.646.333,2.512.790.026,2.497.106.834
Middle income,MIC,"Population, total",SP.POP.TOTL,5045275829,5104728660,5164806315,5225436802,5287763068,5352222089,5417250676,5482012386,5546194853,5610235989,5674542216,5736478191,5796189831
Middle income,MIC,"Population, female",SP.POP.TOTL.FE.IN,2487743766,2517053928,2546752984,2576814163,2607811521,2639942096,2672422488,2704789457,2736862110,2768821330,2800866050,2831734873,2861523661
Middle income,MIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.637.687.542,5.492.945.575,5.757.432.421,557.559.586,5.436.450.523,5.350.197.683,5.359.445.064,5.344.820.247,5.589.629.494,5.790.287.791,5.807.611.406,5.658.499.297,5.680.293.469
Middle income,MIC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.498.922.635,1.498.347.416,1.562.187.495,1.556.298.891,1.560.490.711,1.580.679.637,1.619.419.957,1.646.547.242,1.717.697.117,1.787.082.003,1.823.844.468,1.856.908.714,1.852.452.554
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1.41E+18,1.69E+17,1.65E+18,2.00E+18,2.38E+17,2.54E+18,2.69E+18,2.78E+18,2.64E+18,2.66E+17,2.92E+17,3.10E+18,3.18E+18
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2.802.757.853,3.315.555.504,3.195.053.541,3.835.397.788,4.505.875.069,4.743.404.238,4.969.701.363,5.074.019.856,4.756.477.458,4.733.851.353,5.143.322.474,5.401.503.494,5.481.373.758
Middle income,MIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,3.824.611.582,3.806.528.721,379.702.495,3.780.215.099,3.769.211.867,3.758.939.703,375.652.543,3.758.055.015,376.326.241,376.618.531,3.771.084.269,3.770.853.751,3.781.572.359
Middle income,MIC,"Children out of school, primary, female",SE.PRM.UNER.FE,20322430,19970450,19751068,19070000,18927364,18833944,18337866,20413992,21087784,20996156,20970732,20822140,21266880
Middle income,MIC,"Children out of school, primary",SE.PRM.UNER,36965328,38121028,39057628,38198072,39207900,37701064,36460744,39720024,40905828,40158592,40200280,38882448,39866804
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.495.528.237,3.104.685.486,-0.028039732,1.708.457.492,3.034.488.329,1.792.507.748,1.201.562.277,1.764.429.442,0.621934248,1.345.171.376,1.863.497.066,2.355.404.485,188.073.955
North America,NAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.686.278.909,3.983.738.602,0.762349988,2.236.222.003,2.088.903.778,1.917.849.007,1.737.448,1.944.598.697,0.952531533,104.924.737,1.880.067.872,161.741.439,1.785.151.537
North America,NAC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.018.457.643,1.937.971.141,1.940.012.062,1.908.116.902,1.883.370.962,1.890.227.374,1.885.223.629,1.810.882.415,1.784.437.804,173.869.164,1.772.213.101,175.018.847,1.719.436.105
North America,NAC,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,5.687.811.838,5.653.244.457,5.479.122.605,5.401.417.137,536.636.133,536.203.681,5.366.728.971,5.394.435.192,5.411.635.193,5.443.033.696,5.492.324.297,5.520.919.301,5.566.138.856
North America,NAC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,4.833.742.208,4.702.668.001,4.415.664.011,4.249.886.483,4.232.475.484,426.476.477,4.321.498.427,4.413.746.253,4.509.530.976,455.237.367,4.650.372.579,4.683.940.367,4.761.242.335
North America,NAC,"Population, total",SP.POP.TOTL,334185120,337406357,340466060,343397156,345987373,348656682,351207902,353888902,356507139,359245796,361731296,363967296,365987250
North America,NAC,"Population, female",SP.POP.TOTL.FE.IN,169111332,170719760,172243085,173694200,174963503,176264967,177503656,178811262,180095091,181448935,182682461,183796416,184806690
North America,NAC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.621.175.164,543.975.473,7.944.332.358,8.459.581.982,8.300.277.918,7.767.551.695,701.573.283,6.098.767.336,5.303.079.274,4.952.255.653,4.485.465.793,4.027.236.514,3.796.836.002
North America,NAC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,9.418.533,1.100.234.875,1.454.341.712,1.543.530.494,1.534.223.468,1.441.440.294,1.369.458.353,1.209.400.039,1.041.712.031,9.462.831.103,8.222.903.479,7.814.464.517,751.425.361
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1.59E+18,1.63E+18,1.58E+18,1.66E+17,1.73E+18,1.80E+18,1.86E+18,1.93E+18,1.98E+18,2.03E+16,2.12E+18,2.23E+18,2.32E+18
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4.766.054.833,4.822.912.621,4.649.571.874,4.838.721.093,5.012.385.358,5.171.778.701,5.306.803.255,5.464.801.934,5.554.296.607,564.515.175,5.860.534.429,6.139.126.977,6.334.298.218
North America,NAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.602.849.345,4.615.398.412,463.734.275,4.638.911.845,463.750.292,4.630.329.774,4.623.922.994,4.627.549.119,4.618.047.569,461.797.472,4.631.144.787,4.633.520.734,4.641.980.444
North America,NAC,"Children out of school, primary, female",SE.PRM.UNER.FE,57419,81498,138025,191688,256254,307943,383932,213026,236738,52688,60551,79336,105462
North America,NAC,"Children out of school, primary",SE.PRM.UNER,160072,142640,427243,511361,600584,646997,724323,512449,455638,90004,107601,146692,231759
OECD members,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.484.704.388,4.114.229.106,1.104.577.112,1.807.352.306,3.374.297.594,2.529.455.209,1.451.565.264,0.624517311,0.338705695,0.443258966,1.822.643.361,1.932.468.123,1.740.712.679
OECD members,OED,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.891.320.612,3.132.898.269,174.506.214,1.270.795.378,1.883.615.475,1.853.489.486,1.612.122.002,1.516.096.318,1.234.317.457,1.091.798.695,1.824.519.602,200.062.206,203.507.987
OECD members,OED,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.271.683.995,223.659.059,2.215.774.652,2.192.115.027,2.180.343.866,2.182.731.001,2.180.003.708,211.030.907,2.121.590.395,2.116.678.795,2.121.951.961,208.986.962,2.073.467.545
OECD members,OED,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.752.066.457,4.767.667.108,470.527.892,4.696.847.942,4.710.654.108,4.728.325.975,4.744.112.983,4.767.247.196,4.803.404.261,485.024.547,489.852.258,4.948.859.065,4.992.224.356
OECD members,OED,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.767.426.534,3.728.547.657,3.567.385.643,3.494.905.625,3.492.411.382,3.489.238.551,3.504.869.405,3.540.505.489,3.601.168.557,3.652.000.819,3.696.228.266,3.747.176.934,3.791.359.475
OECD members,OED,"Population, total",SP.POP.TOTL,1264614793,1274522708,1283634878,1292110708,1298723126,1306807834,1315224394,1324034852,1332787383,1341701902,1350048436,1358019416,1364841892
OECD members,OED,"Population, female",SP.POP.TOTL.FE.IN,643761095,648749539,653328884,657573426,660859050,664888214,669078094,673446552,677759304,682126445,686184872,690048213,693344574
OECD members,OED,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.136.259.257,6.306.842.679,7.972.417.501,8.270.435.181,8.141.473.605,8.219.336.163,8.081.004.394,7.617.258.061,7.051.713.095,6.653.847.665,6.178.031.488,5.714.965.354,558.699.303
OECD members,OED,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.323.918.444,1.374.221.267,1.671.729.884,1.704.957.775,1.709.654.716,1.715.335.139,1.724.124.219,1.630.196.395,1.526.547.796,1.438.664.642,1.349.364.688,1.275.497.142,1.294.492.455
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,4.34E+18,4.60E+18,4.31E+18,4.52E+18,4.86E+18,4.86E+18,4.92E+18,5.03E+18,4.75E+18,4.84E+17,5.05E+18,5.35E+18,5.40E+18
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,3.432.468.659,361.010.384,3.355.460.576,3.497.312.291,3.742.970.804,3.717.462.539,3.743.136.324,379.626.637,3.561.250.613,3.607.208.446,3.740.726.433,3.937.283.592,395.526.618
OECD members,OED,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.308.509.737,4.322.861.288,4.351.061.008,436.189.528,437.094.908,4.384.474.269,4.396.440.996,4.400.377.372,4.406.284.575,4.415.320.601,442.463.153,4.433.878.021,445.071.708
